origin_city_state,dest_city_state,comm,orig_city,orig_state,dest_city,dest_state
"ST LOUIS, MO","SOUTH TORRINGTON, WY",MAP,ST LOUIS,MO,SOUTH TORRINGTON,WY
"ST LOUIS, MO","SOUTH TORRINGTON, WY",UREA,ST LOUIS,MO,SOUTH TORRINGTON,WY
"ST LOUIS, MO","SPALDING, ID",UREA,ST LOUIS,MO,SPALDING,ID
"ST LOUIS, MO","SPANISH FORK, UT",MAP,ST LOUIS,MO,SPANISH FORK,UT
"ST LOUIS, MO","SPANISH FORK, UT",UREA,ST LOUIS,MO,SPANISH FORK,UT
"ST LOUIS, MO","SPLIT ROCK, MN",MAP,ST LOUIS,MO,SPLIT ROCK,MN
"ST LOUIS, MO","SPLIT ROCK, MN",UREA,ST LOUIS,MO,SPLIT ROCK,MN
"ST LOUIS, MO","ST ALBANS, VT",UREA,ST LOUIS,MO,ST ALBANS,VT
"ST LOUIS, MO","ST ANNE, IL",MAP,ST LOUIS,MO,ST ANNE,IL
"ST LOUIS, MO","ST ANTHONY, ID",MAP,ST LOUIS,MO,ST ANTHONY,ID
"ST LOUIS, MO","ST ANTHONY, ID",UREA,ST LOUIS,MO,ST ANTHONY,ID
"ST LOUIS, MO","ST JAMES, MN",UREA,ST LOUIS,MO,ST JAMES,MN
"ST LOUIS, MO","ST JOSEPH, MO",MAP,ST LOUIS,MO,ST JOSEPH,MO
"ST LOUIS, MO","ST JOSEPH, MO",UREA,ST LOUIS,MO,ST JOSEPH,MO
"ST LOUIS, MO","ST PAUL, MN",MAP,ST LOUIS,MO,ST PAUL,MN
"ST LOUIS, MO","ST PAUL, MN",UREA,ST LOUIS,MO,ST PAUL,MN
"ST LOUIS, MO","STERLING, ND",MAP,ST LOUIS,MO,STERLING,ND
"ST LOUIS, MO","STERLING, ND",UREA,ST LOUIS,MO,STERLING,ND
"ST LOUIS, MO","STOCKTON, CA",UREA,ST LOUIS,MO,STOCKTON,CA
"ST LOUIS, MO","STONEBRIDGE, OR",UREA,ST LOUIS,MO,STONEBRIDGE,OR
"ST LOUIS, MO","STURGEON, AB",MAP,ST LOUIS,MO,STURGEON,AB
"ST LOUIS, MO","SUGAR CITY, ID",MAP,ST LOUIS,MO,SUGAR CITY,ID
"ST LOUIS, MO","SUGAR CITY, ID",UREA,ST LOUIS,MO,SUGAR CITY,ID
"ST LOUIS, MO","SUPERIOR, WI",UREA,ST LOUIS,MO,SUPERIOR,WI
"ST LOUIS, MO","SUTHERLAND, NE",UREA,ST LOUIS,MO,SUTHERLAND,NE
"ST LOUIS, MO","SYRACUSE, NE",MAP,ST LOUIS,MO,SYRACUSE,NE
"ST LOUIS, MO","TAMORA, NE",MAP,ST LOUIS,MO,TAMORA,NE
"ST LOUIS, MO","TAMORA, NE",UREA,ST LOUIS,MO,TAMORA,NE
"ST LOUIS, MO","TAMPA, KS",UREA,ST LOUIS,MO,TAMPA,KS
"ST LOUIS, MO","TANGENT, OR",UREA,ST LOUIS,MO,TANGENT,OR
"ST LOUIS, MO","TEMPLETON, IA",MAP,ST LOUIS,MO,TEMPLETON,IA
"ST LOUIS, MO","TEMPLETON, IA",UREA,ST LOUIS,MO,TEMPLETON,IA
"ST LOUIS, MO","TOLEDO, OH",UREA,ST LOUIS,MO,TOLEDO,OH
"ST LOUIS, MO","TOLLEY, ND",UREA,ST LOUIS,MO,TOLLEY,ND
"ST LOUIS, MO","TOWNSEND, MT",MAP,ST LOUIS,MO,TOWNSEND,MT
"ST LOUIS, MO","TRAVER, CA",UREA,ST LOUIS,MO,TRAVER,CA
"ST LOUIS, MO","TULARE, SD",MAP,ST LOUIS,MO,TULARE,SD
"ST LOUIS, MO","TULARE, SD",UREA,ST LOUIS,MO,TULARE,SD
"ST LOUIS, MO","TWIN FALLS, ID",MAP,ST LOUIS,MO,TWIN FALLS,ID
"ST LOUIS, MO","TWIN FALLS, ID",UREA,ST LOUIS,MO,TWIN FALLS,ID
"ST LOUIS, MO","ULEN, MN",MAP,ST LOUIS,MO,ULEN,MN
"ST LOUIS, MO","ULEN, MN",UREA,ST LOUIS,MO,ULEN,MN
"ST LOUIS, MO","UMATILLA, OR",MAP,ST LOUIS,MO,UMATILLA,OR
"ST LOUIS, MO","UMATILLA, OR",UREA,ST LOUIS,MO,UMATILLA,OR
"ST LOUIS, MO","UNION CITY, IN",UREA,ST LOUIS,MO,UNION CITY,IN
"ST LOUIS, MO","VALE, OR",UREA,ST LOUIS,MO,VALE,OR
"ST LOUIS, MO","VAUGHN, OR",UREA,ST LOUIS,MO,VAUGHN,OR
"ST LOUIS, MO","VIKING, AB",MAP,ST LOUIS,MO,VIKING,AB
"ST LOUIS, MO","VIKING, AB",UREA,ST LOUIS,MO,VIKING,AB
"ST LOUIS, MO","VINCENT, IA",UREA,ST LOUIS,MO,VINCENT,IA
"ST LOUIS, MO","VOLTAIRE, ND",UREA,ST LOUIS,MO,VOLTAIRE,ND
"ST LOUIS, MO","WABUSKA, NV",MAP,ST LOUIS,MO,WABUSKA,NV
"ST LOUIS, MO","WALL, SD",MAP,ST LOUIS,MO,WALL,SD
"ST LOUIS, MO","WARDEN, WA",UREA,ST LOUIS,MO,WARDEN,WA
"ST LOUIS, MO","WARREN, MN",MAP,ST LOUIS,MO,WARREN,MN
"ST LOUIS, MO","WARREN, MN",UREA,ST LOUIS,MO,WARREN,MN
"ST LOUIS, MO","WATERTOWN, SD",MAP,ST LOUIS,MO,WATERTOWN,SD
"ST LOUIS, MO","WATERTOWN, SD",UREA,ST LOUIS,MO,WATERTOWN,SD
"ST LOUIS, MO","WATKINS, IA",UREA,ST LOUIS,MO,WATKINS,IA
"ST LOUIS, MO","WATROUS, SK",MAP,ST LOUIS,MO,WATROUS,SK
"ST LOUIS, MO","WATSEKA, IL",UREA,ST LOUIS,MO,WATSEKA,IL
"ST LOUIS, MO","WAXAHACHIE, TX",UREA,ST LOUIS,MO,WAXAHACHIE,TX
"ST LOUIS, MO","WAYLAND, MI",UREA,ST LOUIS,MO,WAYLAND,MI
"ST LOUIS, MO","WEBBERVILLE, MI",UREA,ST LOUIS,MO,WEBBERVILLE,MI
"ST LOUIS, MO","WEISER, ID",MAP,ST LOUIS,MO,WEISER,ID
"ST LOUIS, MO","WEISER, ID",UREA,ST LOUIS,MO,WEISER,ID
"ST LOUIS, MO","WELCOME, MN",MAP,ST LOUIS,MO,WELCOME,MN
"ST LOUIS, MO","WELCOME, MN",UREA,ST LOUIS,MO,WELCOME,MN
"ST LOUIS, MO","WELLTON, AZ",UREA,ST LOUIS,MO,WELLTON,AZ
"ST LOUIS, MO","WENDELL, ID",MAP,ST LOUIS,MO,WENDELL,ID
"ST LOUIS, MO","WENDELL, ID",UREA,ST LOUIS,MO,WENDELL,ID
"ST LOUIS, MO","WEST MILBANK, SD",MAP,ST LOUIS,MO,WEST MILBANK,SD
"ST LOUIS, MO","WEST MILBANK, SD",UREA,ST LOUIS,MO,WEST MILBANK,SD
"ST LOUIS, MO","WEST, TX",UREA,ST LOUIS,MO,WEST,TX
"ST LOUIS, MO","WEYBURN, SK",MAP,ST LOUIS,MO,WEYBURN,SK
"ST LOUIS, MO","WEYERS CAVE, VA",UREA,ST LOUIS,MO,WEYERS CAVE,VA
"ST LOUIS, MO","WHEELER, WA",MAP,ST LOUIS,MO,WHEELER,WA
"ST LOUIS, MO","WHEELER, WA",UREA,ST LOUIS,MO,WHEELER,WA
"ST LOUIS, MO","WHITESON, OR",MAP,ST LOUIS,MO,WHITESON,OR
"ST LOUIS, MO","WHITESON, OR",UREA,ST LOUIS,MO,WHITESON,OR
"ST LOUIS, MO","WHITESVILLE, IN",UREA,ST LOUIS,MO,WHITESVILLE,IN
"ST LOUIS, MO","WICKHAM SPUR, IA",UREA,ST LOUIS,MO,WICKHAM SPUR,IA
"ST LOUIS, MO","WILBUR, OR",MAP,ST LOUIS,MO,WILBUR,OR
"ST LOUIS, MO","WILBUR, OR",UREA,ST LOUIS,MO,WILBUR,OR
"ST LOUIS, MO","WILLCOX, AZ",MAP,ST LOUIS,MO,WILLCOX,AZ
"ST LOUIS, MO","WILLCOX, AZ",UREA,ST LOUIS,MO,WILLCOX,AZ
"ST LOUIS, MO","WILLIAMS, CA",MAP,ST LOUIS,MO,WILLIAMS,CA
"ST LOUIS, MO","WILLISTON, ND",MAP,ST LOUIS,MO,WILLISTON,ND
"ST LOUIS, MO","WILLISTON, ND",UREA,ST LOUIS,MO,WILLISTON,ND
"ST LOUIS, MO","WINONA, MN",UREA,ST LOUIS,MO,WINONA,MN
"ST LOUIS, MO","WINTHROP, MN",UREA,ST LOUIS,MO,WINTHROP,MN
"ST LOUIS, MO","WOLSEY, SD",MAP,ST LOUIS,MO,WOLSEY,SD
"ST LOUIS, MO","WOLSEY, SD",UREA,ST LOUIS,MO,WOLSEY,SD
"ST LOUIS, MO","WOODBURN, OR",UREA,ST LOUIS,MO,WOODBURN,OR
"ST LOUIS, MO","WOODROW, SK",MAP,ST LOUIS,MO,WOODROW,SK
"ST LOUIS, MO","WORDEN, MT",UREA,ST LOUIS,MO,WORDEN,MT
"ST LOUIS, MO","WORLAND, WY",UREA,ST LOUIS,MO,WORLAND,WY
"ST LOUIS, MO","WORTHAM, TX",UREA,ST LOUIS,MO,WORTHAM,TX
"ST LOUIS, MO","WORTHING, SD",MAP,ST LOUIS,MO,WORTHING,SD
"ST LOUIS, MO","WORTHING, SD",UREA,ST LOUIS,MO,WORTHING,SD
"ST LOUIS, MO","YAKIMA, WA",UREA,ST LOUIS,MO,YAKIMA,WA
"ST LOUIS, MO","YOLO PORT, CA",UREA,ST LOUIS,MO,YOLO PORT,CA
"ST LOUIS, MO","YORKTON, SK",MAP,ST LOUIS,MO,YORKTON,SK
"ST LOUIS, MO","YUMA, AZ",MAP,ST LOUIS,MO,YUMA,AZ
"ST LOUIS, MO","YUMA, AZ",UREA,ST LOUIS,MO,YUMA,AZ
"ST LOUIS, MO","ZILWAUKEE, MI",UREA,ST LOUIS,MO,ZILWAUKEE,MI
"ST PAUL, MN","BROWNTON, MN",UREA,ST PAUL,MN,BROWNTON,MN
"ST PAUL, MN","CLARKS GROVE, MN",MAP,ST PAUL,MN,CLARKS GROVE,MN
"ST PAUL, MN","CLARKS GROVE, MN",UREA,ST PAUL,MN,CLARKS GROVE,MN
"ST PAUL, MN","CORSON, SD",UAN,ST PAUL,MN,CORSON,SD
"ST PAUL, MN","GARRETSON, SD",UAN,ST PAUL,MN,GARRETSON,SD
"ST PAUL, MN","HAMPTON, IA",UAN,ST PAUL,MN,HAMPTON,IA
"ST PAUL, MN","ILLMO, MO",10-34-0,ST PAUL,MN,ILLMO,MO
"ST PAUL, MN","IPSWICH, SD",UAN,ST PAUL,MN,IPSWICH,SD
"ST PAUL, MN","JOICE, IA",UAN,ST PAUL,MN,JOICE,IA
"ST PAUL, MN","MONTE VISTA, CO",ATS,ST PAUL,MN,MONTE VISTA,CO
"ST PAUL, MN","NORTH TOMAH, WI",UAN,ST PAUL,MN,NORTH TOMAH,WI
"ST PAUL, MN","PLOVER, WI",ATS,ST PAUL,MN,PLOVER,WI
"ST PAUL, MN","RANDOLPH, MN",UAN,ST PAUL,MN,RANDOLPH,MN
"ST PAUL, MN","SELBY, SD",UAN,ST PAUL,MN,SELBY,SD
"ST PAUL, MN","SERGEANT BLUFF, IA",UAN,ST PAUL,MN,SERGEANT BLUFF,IA
"ST PAUL, MN","SUN PRODUCTS, SD",UAN,ST PAUL,MN,SUN PRODUCTS,SD
"ST PAUL, MN","VENANGO, NE",UAN,ST PAUL,MN,VENANGO,NE
"ST PAUL, MN","WEST BOWDLE, SD",UAN,ST PAUL,MN,WEST BOWDLE,SD
"ST PAUL, MN","WOLSEY, SD",UAN,ST PAUL,MN,WOLSEY,SD
"SUPERIOR, WI","BIENFAIT, SK",UREA,SUPERIOR,WI,BIENFAIT,SK
"SUPERIOR, WI","BRANDON, MB",UREA,SUPERIOR,WI,BRANDON,MB
"SUPERIOR, WI","BROCK, SK",UREA,SUPERIOR,WI,BROCK,SK
"SUPERIOR, WI","CARMAN, MB",UREA,SUPERIOR,WI,CARMAN,MB
"SUPERIOR, WI","CLAVET, SK",UREA,SUPERIOR,WI,CLAVET,SK
"SUPERIOR, WI","HAMLIN, SK",UREA,SUPERIOR,WI,HAMLIN,SK
"SUPERIOR, WI","HANLEY, SK",UREA,SUPERIOR,WI,HANLEY,SK
"SUPERIOR, WI","KELSEY, AB",UREA,SUPERIOR,WI,KELSEY,AB
"SUPERIOR, WI","MORRIS, MB",UREA,SUPERIOR,WI,MORRIS,MB
"SUPERIOR, WI","NORTH TRANSCONA, MB",UREA,SUPERIOR,WI,NORTH TRANSCONA,MB
"SUPERIOR, WI","OAKBLUFF, MB",UREA,SUPERIOR,WI,OAKBLUFF,MB
"SUPERIOR, WI","OBAN, SK",UREA,SUPERIOR,WI,OBAN,SK
"SUPERIOR, WI","QUILL LAKE, SK",UREA,SUPERIOR,WI,QUILL LAKE,SK
"SUPERIOR, WI","RYCROFT, AB",UREA,SUPERIOR,WI,RYCROFT,AB
"SUPERIOR, WI","SASKATOON, SK",UREA,SUPERIOR,WI,SASKATOON,SK
"SUPERIOR, WI","VIKING, AB",UREA,SUPERIOR,WI,VIKING,AB
"SUPERIOR, WI","WATROUS, SK",UREA,SUPERIOR,WI,WATROUS,SK
"SUPERIOR, WI","WINAGAMI, AB",UREA,SUPERIOR,WI,WINAGAMI,AB
"SUPERIOR, WI","YORKTON, SK",UREA,SUPERIOR,WI,YORKTON,SK
"TOLEDO, OH","DETROIT, MI",METHANOL,TOLEDO,OH,DETROIT,MI
"TOLEDO, OH","LEVIS, QC",UREA,TOLEDO,OH,LEVIS,QC
"TOLEDO, OH","MAUMEE, OH",UREA,TOLEDO,OH,MAUMEE,OH
"TOLEDO, OH","PUTNAM, ON",UREA,TOLEDO,OH,PUTNAM,ON
"TOLEDO, OH","THAMESVILLE, ON",UREA,TOLEDO,OH,THAMESVILLE,ON
"TOLEDO, OH","THOROLD, ON",METHANOL,TOLEDO,OH,THOROLD,ON
"TOLEDO, OH","TORONTO CARGOFLO, ON",METHANOL,TOLEDO,OH,TORONTO CARGOFLO,ON
"TRACY, MN","ARLINGTON, SD",UAN,TRACY,MN,ARLINGTON,SD
"TRACY, MN","FORT PIERRE, SD",UAN,TRACY,MN,FORT PIERRE,SD
"TRACY, MN","ONIDA, SD",UAN,TRACY,MN,ONIDA,SD
"TRACY, MN","PIERRE, SD",MAP,TRACY,MN,PIERRE,SD
"TRACY, MN","PIERRE, SD",UAN,TRACY,MN,PIERRE,SD
"TRACY, MN","REDFIELD, SD",MAP,TRACY,MN,REDFIELD,SD
"TRACY, MN","VERDI, MN",UAN,TRACY,MN,VERDI,MN
"TRACY, MN","WALL, SD",UAN,TRACY,MN,WALL,SD
"UTICA, IL","ROCK ISLAND, IL",MAP,UTICA,IL,ROCK ISLAND,IL
"VERTAGREEN, AL","KERNERSVILLE, NC",DEF,VERTAGREEN,AL,KERNERSVILLE,NC
"VERTAGREEN, AL","LANDISVILLE (LVR), PA",DEF,VERTAGREEN,AL,LANDISVILLE (LVR),PA
"VERTAGREEN, AL","MEMPHIS, TN",DEF,VERTAGREEN,AL,MEMPHIS,TN
"VILLARD JCT, WA","BEARDSLEY, SD",NITAMIN,VILLARD JCT,WA,BEARDSLEY,SD
"VILLARD JCT, WA","BILLINGS, MT",NITAMIN,VILLARD JCT,WA,BILLINGS,MT
"VILLARD JCT, WA","GRAND FORKS, ND",NITAMIN,VILLARD JCT,WA,GRAND FORKS,ND
"VILLARD JCT, WA","HINGHAM, MT",NITAMIN,VILLARD JCT,WA,HINGHAM,MT
"VILLARD JCT, WA","MARSHALL, WA",NITAMIN,VILLARD JCT,WA,MARSHALL,WA
"VILLARD JCT, WA","MINOT, ND",NITAMIN,VILLARD JCT,WA,MINOT,ND
"VILLARD JCT, WA","MOSES LAKE, WA",NITAMIN,VILLARD JCT,WA,MOSES LAKE,WA
"VILLARD JCT, WA","PACIFIC JCT, IA",NITAMIN,VILLARD JCT,WA,PACIFIC JCT,IA
"VILLARD JCT, WA","WOLF POINT, MT",NITAMIN,VILLARD JCT,WA,WOLF POINT,MT
"VILLARD JCT, WA","WOLSEY, SD",NITAMIN,VILLARD JCT,WA,WOLSEY,SD
"WATERLOO, IA","DUNKERTON, IA",UAN,WATERLOO,IA,DUNKERTON,IA
"WATERLOO, IA","MARBLE ROCK, IA",UAN,WATERLOO,IA,MARBLE ROCK,IA
"WATERLOO, IA","SHELL ROCK, IA",UAN,WATERLOO,IA,SHELL ROCK,IA
"WATERLOO, IA","VINTON, IA",UAN,WATERLOO,IA,VINTON,IA
"WATSEKA, IL","CRESCENT CITY, IL",UAN,WATSEKA,IL,CRESCENT CITY,IL
"WATSEKA, IL","CRESCENT CITY, IL",UREA,WATSEKA,IL,CRESCENT CITY,IL
"WATSEKA, IL","GILMAN, IL",METHANOL,WATSEKA,IL,GILMAN,IL
"WATSEKA, IL","KENTLAND, IN",UAN,WATSEKA,IL,KENTLAND,IN
"WATSEKA, IL","LOGANSPORT, IN",UREA,WATSEKA,IL,LOGANSPORT,IN
"WATSEKA, IL","MAPLETON, IL",UREA,WATSEKA,IL,MAPLETON,IL
"WATSEKA, IL","REYNOLDS, IN",UAN,WATSEKA,IL,REYNOLDS,IN
"WATSEKA, IL","REYNOLDS, IN",UREA,WATSEKA,IL,REYNOLDS,IN
"WEVER, IA","CHICAGO, IL",DEF,WEVER,IA,CHICAGO,IL
"WEVER, IA","COUNCIL BLUFFS, IA",DEF,WEVER,IA,COUNCIL BLUFFS,IA
"WEVER, IA","KANSAS CITY, KS",DEF,WEVER,IA,KANSAS CITY,KS
"WEVER, IA","READING, PA",DEF,WEVER,IA,READING,PA
"WEVER, IA","SAN SABA, TX",DEF,WEVER,IA,SAN SABA,TX
"WEVER, IA","SLATON, TX",DEF,WEVER,IA,SLATON,TX
"WEVER, IA","WAYNE, MI",DEF,WEVER,IA,WAYNE,MI
"WILMINGTON, NC","AFTON, NY",UREA,WILMINGTON,NC,AFTON,NY
"WILMINGTON, NC","AIKEN, SC",UREA,WILMINGTON,NC,AIKEN,SC
"WILMINGTON, NC","ALBANY, NY",UREA,WILMINGTON,NC,ALBANY,NY
"WILMINGTON, NC","ALBION, NY",UREA,WILMINGTON,NC,ALBION,NY
"WILMINGTON, NC","ALCOLU, SC",UREA,WILMINGTON,NC,ALCOLU,SC
"WILMINGTON, NC","AMBRIDGE, PA",METHANOL,WILMINGTON,NC,AMBRIDGE,PA
"WILMINGTON, NC","AMBROSE, GA",UREA,WILMINGTON,NC,AMBROSE,GA
"WILMINGTON, NC","ANDALUSIA, AL",UREA,WILMINGTON,NC,ANDALUSIA,AL
"WILMINGTON, NC","ANDERSON, SC",UREA,WILMINGTON,NC,ANDERSON,SC
"WILMINGTON, NC","ANTHONY, FL",UREA,WILMINGTON,NC,ANTHONY,FL
"WILMINGTON, NC","ARLINGTON, GA",UREA,WILMINGTON,NC,ARLINGTON,GA
"WILMINGTON, NC","ASHFORD, AL",UREA,WILMINGTON,NC,ASHFORD,AL
"WILMINGTON, NC","ATHENS, TN",UREA,WILMINGTON,NC,ATHENS,TN
"WILMINGTON, NC","ATLANTA, GA",METHANOL,WILMINGTON,NC,ATLANTA,GA
"WILMINGTON, NC","ATLANTA, GA",UREA,WILMINGTON,NC,ATLANTA,GA
"WILMINGTON, NC","ATTICA, OH",UREA,WILMINGTON,NC,ATTICA,OH
"WILMINGTON, NC","AUBURN, MI",UREA,WILMINGTON,NC,AUBURN,MI
"WILMINGTON, NC","AUBURN, NY",UREA,WILMINGTON,NC,AUBURN,NY
"WILMINGTON, NC","AUGUSTA, GA",UREA,WILMINGTON,NC,AUGUSTA,GA
"WILMINGTON, NC","AVON, NY",UREA,WILMINGTON,NC,AVON,NY
"WILMINGTON, NC","BAINBRIDGE, GA",UREA,WILMINGTON,NC,BAINBRIDGE,GA
"WILMINGTON, NC","BELHAVEN, NC",UREA,WILMINGTON,NC,BELHAVEN,NC
"WILMINGTON, NC","BELLEFONTE, PA",UREA,WILMINGTON,NC,BELLEFONTE,PA
"WILMINGTON, NC","BELTON, SC",UREA,WILMINGTON,NC,BELTON,SC
"WILMINGTON, NC","BENNETTSVILLE, SC",UREA,WILMINGTON,NC,BENNETTSVILLE,SC
"WILMINGTON, NC","BERNARDSTON, MA",UREA,WILMINGTON,NC,BERNARDSTON,MA
"WILMINGTON, NC","BIRMINGHAM, AL",UREA,WILMINGTON,NC,BIRMINGHAM,AL
"WILMINGTON, NC","BISHOPVILLE, SC",UREA,WILMINGTON,NC,BISHOPVILLE,SC
"WILMINGTON, NC","BOTKINS, OH",UREA,WILMINGTON,NC,BOTKINS,OH
"WILMINGTON, NC","BOUGHTONVILLE, OH",UREA,WILMINGTON,NC,BOUGHTONVILLE,OH
"WILMINGTON, NC","BOWLING GREEN, FL",UREA,WILMINGTON,NC,BOWLING GREEN,FL
"WILMINGTON, NC","BOWLING GREEN, KY",UREA,WILMINGTON,NC,BOWLING GREEN,KY
"WILMINGTON, NC","BOWLING GREEN, OH",UREA,WILMINGTON,NC,BOWLING GREEN,OH
"WILMINGTON, NC","BRADNER, OH",UREA,WILMINGTON,NC,BRADNER,OH
"WILMINGTON, NC","BRANCHVILLE, VA",UREA,WILMINGTON,NC,BRANCHVILLE,VA
"WILMINGTON, NC","BRANDON, FL",UREA,WILMINGTON,NC,BRANDON,FL
"WILMINGTON, NC","BRANDON, VT",UREA,WILMINGTON,NC,BRANDON,VT
"WILMINGTON, NC","BRANDON, WI",UREA,WILMINGTON,NC,BRANDON,WI
"WILMINGTON, NC","BRECKENRIDGE, MI",UREA,WILMINGTON,NC,BRECKENRIDGE,MI
"WILMINGTON, NC","BROAD BROOK, CT",UREA,WILMINGTON,NC,BROAD BROOK,CT
"WILMINGTON, NC","BROOKWOOD, AL",UREA,WILMINGTON,NC,BROOKWOOD,AL
"WILMINGTON, NC","BUFFALO, NY",UREA,WILMINGTON,NC,BUFFALO,NY
"WILMINGTON, NC","BURKEVILLE, VA",UREA,WILMINGTON,NC,BURKEVILLE,VA
"WILMINGTON, NC","BURNETTSVILLE, IN",UREA,WILMINGTON,NC,BURNETTSVILLE,IN
"WILMINGTON, NC","BYNUM, AL",UREA,WILMINGTON,NC,BYNUM,AL
"WILMINGTON, NC","CAIRO, GA",UREA,WILMINGTON,NC,CAIRO,GA
"WILMINGTON, NC","CAIRO, OH",UREA,WILMINGTON,NC,CAIRO,OH
"WILMINGTON, NC","CALEDONIA, NY",UREA,WILMINGTON,NC,CALEDONIA,NY
"WILMINGTON, NC","CALEDONIA, OH",UREA,WILMINGTON,NC,CALEDONIA,OH
"WILMINGTON, NC","CALVERT CITY, KY",METHANOL,WILMINGTON,NC,CALVERT CITY,KY
"WILMINGTON, NC","CAMERON, SC",UREA,WILMINGTON,NC,CAMERON,SC
"WILMINGTON, NC","CAMILLA, GA",UREA,WILMINGTON,NC,CAMILLA,GA
"WILMINGTON, NC","CANTON, NY",UREA,WILMINGTON,NC,CANTON,NY
"WILMINGTON, NC","CAREY, OH",UREA,WILMINGTON,NC,CAREY,OH
"WILMINGTON, NC","CASEY, IL",UREA,WILMINGTON,NC,CASEY,IL
"WILMINGTON, NC","CECIL, VA",UREA,WILMINGTON,NC,CECIL,VA
"WILMINGTON, NC","CHARLOTTE, NC",METHANOL,WILMINGTON,NC,CHARLOTTE,NC
"WILMINGTON, NC","CHARLOTTE, NC",UREA,WILMINGTON,NC,CHARLOTTE,NC
"WILMINGTON, NC","CHASE, FL",UREA,WILMINGTON,NC,CHASE,FL
"WILMINGTON, NC","CHERRYVILLE, NC",UREA,WILMINGTON,NC,CHERRYVILLE,NC
"WILMINGTON, NC","CHESAPEAKE, VA",UREA,WILMINGTON,NC,CHESAPEAKE,VA
"WILMINGTON, NC","CHESTER, SC",UREA,WILMINGTON,NC,CHESTER,SC
"WILMINGTON, NC","CHICAGO, IL",METHANOL,WILMINGTON,NC,CHICAGO,IL
"WILMINGTON, NC","CHICAGO, IL",UREA,WILMINGTON,NC,CHICAGO,IL
"WILMINGTON, NC","CINCINNATI, OH",UREA,WILMINGTON,NC,CINCINNATI,OH
"WILMINGTON, NC","CLAREMONT, NH",UREA,WILMINGTON,NC,CLAREMONT,NH
"WILMINGTON, NC","CLAXTON, GA",UREA,WILMINGTON,NC,CLAXTON,GA
"WILMINGTON, NC","CLEVELAND, TN",UREA,WILMINGTON,NC,CLEVELAND,TN
"WILMINGTON, NC","COLLINS, GA",UREA,WILMINGTON,NC,COLLINS,GA
"WILMINGTON, NC","COLUMBIA, SC",UREA,WILMINGTON,NC,COLUMBIA,SC
"WILMINGTON, NC","COLUMBUS, OH",METHANOL,WILMINGTON,NC,COLUMBUS,OH
"WILMINGTON, NC","COLUMBUS, OH",UREA,WILMINGTON,NC,COLUMBUS,OH
"WILMINGTON, NC","COMSTOCK PARK, MI",UREA,WILMINGTON,NC,COMSTOCK PARK,MI
"WILMINGTON, NC","CONVOY, OH",UREA,WILMINGTON,NC,CONVOY,OH
"WILMINGTON, NC","CONWAY, NC",UREA,WILMINGTON,NC,CONWAY,NC
"WILMINGTON, NC","COOLIDGE, GA",UREA,WILMINGTON,NC,COOLIDGE,GA
"WILMINGTON, NC","COPE, SC",UREA,WILMINGTON,NC,COPE,SC
"WILMINGTON, NC","CORDELE, GA",UREA,WILMINGTON,NC,CORDELE,GA
"WILMINGTON, NC","COTTAGE GROVE, WI",UREA,WILMINGTON,NC,COTTAGE GROVE,WI
"WILMINGTON, NC","CRESCENT CITY, IL",UREA,WILMINGTON,NC,CRESCENT CITY,IL
"WILMINGTON, NC","CRESTLINE, OH",UREA,WILMINGTON,NC,CRESTLINE,OH
"WILMINGTON, NC","CROSSETT, AR",UREA,WILMINGTON,NC,CROSSETT,AR
"WILMINGTON, NC","CROSWELL, MI",UREA,WILMINGTON,NC,CROSWELL,MI
"WILMINGTON, NC","CULPEPER, VA",UREA,WILMINGTON,NC,CULPEPER,VA
"WILMINGTON, NC","CUSTAR, OH",UREA,WILMINGTON,NC,CUSTAR,OH
"WILMINGTON, NC","CYGNET, OH",UREA,WILMINGTON,NC,CYGNET,OH
"WILMINGTON, NC","CYNTHIANA, KY",UREA,WILMINGTON,NC,CYNTHIANA,KY
"WILMINGTON, NC","DANVILLE, IL",UREA,WILMINGTON,NC,DANVILLE,IL
"WILMINGTON, NC","DANVILLE, IN",UREA,WILMINGTON,NC,DANVILLE,IN
"WILMINGTON, NC","DARLINGTON, SC",UREA,WILMINGTON,NC,DARLINGTON,SC
"WILMINGTON, NC","DECHERD, TN",UREA,WILMINGTON,NC,DECHERD,TN
"WILMINGTON, NC","DEERFIELD, MA",UREA,WILMINGTON,NC,DEERFIELD,MA
"WILMINGTON, NC","DEFIANCE, OH",UREA,WILMINGTON,NC,DEFIANCE,OH
"WILMINGTON, NC","DELAWARE, OH",UREA,WILMINGTON,NC,DELAWARE,OH
"WILMINGTON, NC","DELPHOS, OH",UREA,WILMINGTON,NC,DELPHOS,OH
"WILMINGTON, NC","DESHLER, OH",UREA,WILMINGTON,NC,DESHLER,OH
"WILMINGTON, NC","DETROIT, ME",UREA,WILMINGTON,NC,DETROIT,ME
"WILMINGTON, NC","DETROIT, MI",METHANOL,WILMINGTON,NC,DETROIT,MI
"WILMINGTON, NC","DETROIT, MI",UREA,WILMINGTON,NC,DETROIT,MI
"WILMINGTON, NC","DICKINSON, ND",METHANOL,WILMINGTON,NC,DICKINSON,ND
"WILMINGTON, NC","DISCOVERY PARK, OH",METHANOL,WILMINGTON,NC,DISCOVERY PARK,OH
"WILMINGTON, NC","DOERUN, GA",UREA,WILMINGTON,NC,DOERUN,GA
